weather_id,temperature,humidity
199,28.77653519,86.69133979
200,28.438097,83.48991368
201,29.36792366,76.24900101
202,27.33368994,83.67675197
203,27.40053601,82.96221306
204,29.3159075,80.11585705
205,26.05433004,79.39654531
206,25.86632408,84.42379269
207,27.00932084,80.18546798
208,29.55054817,78.06762846
209,26.28845991,83.390039
210,29.16226551,76.16151562
211,28.65003945,82.68752542
212,29.07311132,76.50045221
213,28.08166093,75.26429821
214,27.1994597,78.80860679999998
215,28.05484146,78.04602887
216,25.14748006,83.34688193
217,25.94019018,78.3422098
218,27.66752761,79.68542782
219,25.56703012,75.94067692
220,28.6956201,82.54195839
221,26.33544853,76.8532006
222,25.93730186,78.89864446
223,25.13686519,84.88394407
224,27.50527651,80.79783998
225,26.21009246,82.34429458
226,29.10403455,79.19588629
227,29.244063800000006,77.32017166
228,25.56202173,77.38229006
229,26.3985515,81.36028902
230,28.09577643,77.79586769
231,27.84767901,83.31110751
232,27.39341554,81.4654833
233,25.14517635,81.38204104
234,28.65456263,79.28693687
235,29.16093424,76.67484233
236,27.57278064,82.0638878
237,25.40909896,82.36208097
238,25.99069521,83.33983116
239,26.29039046,81.06003778
240,29.14827211,78.71024836
241,26.59743595,79.35898915
242,25.36059237,75.03193255
243,29.12036889,80.18080728
244,27.53911354,77.25629897
245,29.66727337,83.51014178
246,25.05802193,84.97323747
247,25.86824781,78.52399914
248,25.85036988,81.95580471
249,26.51682337,77.79913575
250,28.66725136,79.59242542
251,28.14938935,81.54448882
252,26.42313317,83.69950440000002
253,26.59386409,81.40740301
254,27.71822477,76.57853189
255,28.98333432,82.95958244
256,29.42017919,83.96754496
257,27.39872329,81.10523402
258,26.4020227,84.41007614
259,27.81251452,82.69285419
260,25.19640218,83.55829874
261,28.31193338,75.77363772
262,25.90113128,80.47152737
263,27.48612983,76.11239849
264,29.38254012,83.50423735
265,29.22118628,81.08183635
266,27.09062164,81.33506906
267,26.12643374,81.81365007
268,29.01207743,77.95192527
269,27.96799119,79.28625709
270,28.0764455,76.05522115
271,25.16278237,84.97849241
272,25.78749808,84.51194224
273,25.34119774,84.47321314
274,29.44795403,78.34971537
275,26.47522633,78.51833782
276,27.39489579,83.31172003
277,25.08347445,80.26173100000003
278,26.671983500000003,76.48541655
279,25.44926208,79.49221962
280,28.22776705,80.64303840000002
281,28.127950899999995,77.48247073
282,28.9470467,82.1888998
283,27.96236771,84.15403614
284,28.00316034,78.90085998
285,29.1400919,80.1190228
286,27.9122104,83.36307683
287,25.43480512,81.53977797
288,28.55980972,84.51602322
289,26.59580783,82.99556744
290,27.19711623,77.39706290000002
291,25.29391516,79.29122198
292,29.90888522,76.98740841
293,27.94972463,76.63713353
294,25.01018457,78.76260938
295,29.21144871,84.70189923
296,27.35911627,84.54625006
297,28.0106804,76.52808057
298,28.67208915,82.20793613
299,27.34585147,78.48738349999998
300,29.50704598,78.20585613
301,26.47330219,80.92254421
302,25.18780042,83.44621709
303,25.29954705,81.77527562
304,24.74631269,88.30866319
305,26.58740671,81.32563243
306,24.53442564,88.989272
307,26.0713757,88.7285657
308,25.96534238,89.77076659
309,26.22338015,85.34866045
310,24.41311871,89.81574032
311,26.49195283,80.04678201
312,24.04355803,84.18406764
313,25.5421695,83.31883376
314,26.74550678,83.9195902
315,25.7131428,80.22972777
316,25.76484262,84.17269959999999
317,26.79489868,89.64815231
318,24.9004602,89.73524177
319,26.80750629,88.22874955
320,25.11189154,80.02621335
321,26.2148837,87.68839820000002
322,24.9103226,86.97190046
323,25.79448878,84.26830701
324,25.26931156,87.55055105
325,25.76402693,87.5931128
326,25.85483596,89.13163965
327,24.33528185,81.44030363
328,25.37601283,80.99313508
329,24.86094646,85.05318563
330,24.71885473,88.94568335
331,24.21495706,84.20576992
332,25.81692236,82.043255
333,24.47018505,84.16390229
334,24.13078816,84.84494575
335,26.1793464,86.52258079
336,26.17668721,86.72952049999998
337,26.03867719,84.6378378
338,26.53259325,82.39053979
339,26.81938687,87.8274604
340,25.50405534,81.40297428
341,26.20234499,80.38266489
342,25.13735887,89.28272716
343,25.92030221,83.47202566
344,26.6634609,89.98405233
345,24.06731461,81.64075303
346,24.6774157,82.75411437
347,26.11440416,87.64081095
348,26.81530456,87.65694462
349,25.15623099,80.27525115
350,25.2801372,83.15393658
351,26.22005978,80.90127035
352,24.92093261,80.61750795
353,26.21667586,81.01009354
354,26.81383586,87.21986949
355,24.31334971,87.47409052
356,24.29105004,88.04541346
357,24.42998931,86.33904774
358,25.66576039,88.6984228
359,25.07803672,83.46230461
360,24.88910524,85.87059083
361,25.42900869,82.91481799
362,24.37118217,87.1269128
363,26.493064500000006,88.59143088
364,25.83202912,89.00481725
365,24.41592661,89.39655519
366,24.37190239,81.2514818
367,24.24782473,83.03687902
368,24.64458469,85.49938185
369,24.89681131,86.10782926
370,25.41864024,81.12122989
371,26.26028739,86.14585891
372,24.90123934,87.20772913
373,24.84740848,89.20454622
374,26.98212846,86.70068316
375,26.90435747,86.25426228
376,25.86475496,86.67468041
377,26.70607759,81.14149505
378,26.44019475,80.91934337
379,26.283443,84.42478917
380,26.84366082,83.85039964
381,26.03967219,83.9862443
382,24.92994759,85.00802358
383,25.50736962,84.24340241
384,25.4438391,87.93923120000002
385,26.12588914,86.5507939
386,25.10474753,87.52676159999999
387,26.27520631,86.63249555
388,26.27061608,83.09194521
389,26.73690828,87.82430156
390,25.04746944,85.5667282
391,24.69368934,85.56967628
392,24.54356968,84.60808277
393,25.89762315,81.96664832
394,26.6333118,84.31756844
395,25.35794749,80.45846265
396,25.28784623,89.63667876
397,26.63838589,84.69546874
398,25.3310446,84.30533791
399,26.89750174,83.89241484
400,26.98603693,89.4138489
401,15.78144173,92.51077745
402,26.03097313,91.50819306
403,13.36050601,91.35608208
404,18.87957654,92.04304496
405,29.47741671,91.57802915
406,28.06903173,92.91487288
407,25.66901098,92.04670813
408,29.77149434,92.00719952
409,30.55472573,90.90343769
410,23.96147583,90.26408017
411,23.98289638,91.5473145
412,25.26052689,90.31153735
413,31.08368929,90.14362642
414,14.78003032,91.22062116
415,26.56608303,94.45239715
416,24.85903405,94.39000473
417,34.51465139,93.63812684
418,24.12188673,90.72351622
419,23.85340379,90.10522549
420,24.60297538,91.28408653
421,15.63211033,94.25966183
422,19.33516809,91.97978938
423,28.2620488,91.98317355
424,22.67594476,93.36348717
425,21.03200078,92.9641969
426,33.23453301,91.06053924
427,22.30318989,92.15987039
428,11.50322938,94.8933184
429,14.34320488,94.35734702
430,33.105698100000005,93.48447453
431,30.49183837,90.4582865
432,30.25578031,92.03272799
433,12.22816189,90.26457428
434,10.01081312,90.22399223
435,22.79196751,90.60901895
436,20.18432263,90.65458473
437,30.72119881,94.01331956
438,24.35590861,92.39651663
439,21.21306973,91.35349216
440,10.78689755,91.38411917
441,11.89925671,91.34663797
442,22.56664172,93.37488907
443,18.86883219,93.24688124
444,17.34083741,93.04897191
445,34.90665289,92.87820148
446,24.53610067,91.90997228
447,13.8377282,91.74780462
448,22.3551049,93.52211892
449,34.74004942,93.12316972
450,11.54785707,94.14861001
451,23.13338811,91.94670335
452,29.98364695,94.55239717
453,20.87947369,90.93756231
454,17.24944623,91.13772765
455,15.83388699,91.68293851
456,23.01014302,91.11764246
457,16.39624284,92.18151927
458,24.45132792,93.10527686
459,31.87859192,91.15248149
460,31.34920143,91.48247612
461,18.05142392,90.03969587
462,30.84835031,92.86773675
463,22.45616931,91.52781832
464,13.70319166,90.95589386
465,20.48954522,93.72485075
466,13.20844373,94.02769434
467,32.31944397,93.67804556
468,20.68185224,90.91510525
469,31.52675982,90.50621806
470,25.35467646,91.81183218
471,17.66545409,91.69865887
472,12.59093977,91.81668769
473,11.86631922,93.68394562
474,11.03367937,92.22706805
475,25.2990432,94.96419851
476,32.23797837,90.15406807
477,17.68408797,94.35815354
478,10.2708877,90.19147747
479,17.22034507,94.78797376
480,19.667056,90.50096668
481,10.35609594,93.75652041
482,27.255435,91.71369387
483,34.591784600000004,92.13229786
484,32.39523995,94.51768464
485,10.16431299,91.22320999
486,21.49118657,93.43949693
487,16.53460397,94.76759975
488,31.852069399999998,90.12220323
489,28.04799508,90.00621688
490,31.75048899,94.59551226
491,29.07412717,93.27189064
492,19.14381903,90.71037456
493,16.14820285,91.4448027
494,34.05296914,92.05811721
495,34.51423957,90.56151463
496,32.71748548,90.54608254
497,25.16296632,92.54736032
498,27.68167318,94.47316879
499,21.35093384,90.9492967
500,11.69894639,93.25638873
501,35.21462816,91.49725058
502,42.39413392,90.79028064
503,38.4191628,91.14220381
504,35.33294932,92.11508608
505,42.92325255,90.07600528
506,33.83508569,92.85470152
507,33.20258348,92.76437927
508,23.48546973,93.71043692
509,29.33710543,90.81781439
510,40.21199348,94.50766912
511,42.13473976,91.70445386
512,32.86316618,91.4618874
513,29.80744318,91.38048469
514,31.56213762,93.0484859
515,36.32268069,93.06134398
516,37.13165026,94.60761797
517,38.4418717,93.63739039
518,32.66160599,90.78931681
519,27.92765919,91.55594211
520,39.01793345,91.48815629
521,32.51247398,94.65904123
522,38.72382798,91.72514851
523,43.30204933,92.83405443
524,27.58548913,90.72526502
525,40.78881819,92.90951393
526,23.19451074,91.40301608
527,32.68067385,92.61715632
528,34.28879307,93.61082872
529,39.30050027,94.16193416
530,39.73149053,91.12220596
531,39.23342464,91.25589286
532,27.34734861,94.17756725
533,40.76998685,92.09278584
534,26.26559543,90.79668055
535,28.12971499,93.3210737
536,34.2804607,90.55561637
537,33.7960155,93.00754254
538,31.53243779,90.87394933
539,42.30495821,90.51431779
540,24.63676897,90.61964344
541,28.28222883,91.37059792
542,24.48620746,92.98254537
543,42.84609252,94.63548176
544,43.67549305,93.10887229
545,42.07213781,92.92203105
546,33.46873719,92.12746225
547,31.7018373,91.66232213
548,41.41968393,90.03863107
549,42.54744013,94.94482086
550,28.91842453,94.63676767
551,43.08022702,93.90305729
552,29.20300896,93.96834049
553,41.04224355,91.37258067
554,25.62446619,93.18240298
555,35.32876402,91.06138506
556,24.42561272,92.27749066
557,31.18298415,90.21646909
558,31.88342554,91.3256535
559,42.93368602,91.1756748
560,23.11407669,94.31994776
561,24.87212063,93.90560147
562,43.36051537,93.35191636
563,26.83054058,90.75379971
564,30.42012134,93.12659793
565,28.64555584,93.22642604
566,32.50037548,93.47888842
567,43.03714283,94.6428898
568,30.10773379,90.34546355
569,23.69212243,93.61055571
570,35.67667332,93.30641944
571,27.71948962,94.43877142
572,35.26824831,92.38282957
573,23.16855863,90.78821158
574,33.08706051,92.25197542
575,37.4620912,90.44967809
576,38.73218907,94.73613484
577,32.57720726,92.74889453
578,38.38231475,93.10378595
579,42.93605359,90.09448142
580,25.65492304,92.74501561
581,37.58899717,91.99740365
582,29.60718808,93.15642801
583,25.34756111,93.02871078
584,25.9300384,93.02357765
585,32.76795887,94.57377401
586,29.02328049,90.20396783
587,40.00439101,90.17015833
588,33.32315744,91.25271223
589,31.22790131,94.94021378
590,26.68386496,92.9585411
591,24.70528368,90.14732171
592,38.2016825,93.97379963
593,36.56769731,93.79503425
594,26.05375792,93.69111672
595,31.29986342,92.76039164
596,40.10207731,94.35110201
597,38.58954491,91.58076549
598,41.31330062,91.1508798
599,37.03551903,91.79430166
600,23.012401800000006,91.07355541
601,18.32327171374926,80.0
602,18.895963172575023,80.0
603,19.8777256356118,80.0
604,19.062629111970992,80.0
605,17.304778077101467,80.0
606,10.64847522719463,80.0
607,15.384474742922857,80.0
608,12.917718182243124,80.0
609,5.327149022494751,80.0
610,14.97571527674485,80.0
611,19.28199397161736,80.0
612,18.175562754509897,80.0
613,17.5934722885889,80.0
614,21.81717745475852,78.18282254524148
615,12.507966886467772,80.0
616,15.009068055973382,80.0
617,12.470599733828529,80.0
618,24.352119489077587,75.64788051092242
619,17.480321166129375,80.0
620,7.091730371927273,80.0
621,10.164444726995168,80.0
622,14.2835837064146,80.0
623,10.49353090667666,80.0
624,15.026218498590916,80.0
625,18.22866394361624,80.0
626,7.384195647641196,80.0
627,15.63717203334045,80.0
628,10.138657261379642,80.0
629,14.627461767344135,80.0
630,19.665060701941748,80.0
631,15.568647301064903,80.0
632,16.972260711891483,80.0
633,10.91499280369553,80.0
634,23.210480855537217,76.78951914446279
635,13.053559041362536,80.0
636,21.98582213774405,78.01417786225595
637,12.26570529379804,80.0
638,21.94291134520144,78.05708865479856
639,14.075489317785054,80.0
640,13.35334500840099,80.0
641,11.768953190885004,80.0
642,28.80380967863092,71.19619032136907
643,11.705507890118986,80.0
644,20.3228433901335,79.6771566098665
645,15.674923604098442,80.0
646,19.33882512085444,80.0
647,13.342066878684207,80.0
648,17.776884084034542,80.0
649,16.118939758194493,80.0
650,21.619374018936064,78.38062598106393
651,13.35042632433263,80.0
652,12.76783192724736,80.0
653,13.849717822018086,80.0
654,18.21361379933772,80.0
655,15.188301165839688,80.0
656,19.94441368654509,80.0
657,14.932252259762702,80.0
658,13.316886363394197,80.0
659,6.301431106109503,80.0
660,23.58382740157193,76.41617259842806
661,2.724374871388571,80.0
662,25.44187352390364,74.55812647609636
663,14.305687064026642,80.0
664,7.654602196818958,80.0
665,14.687034360502388,80.0
666,16.952011719581336,80.0
667,16.327019141742685,80.0
668,18.463496629971065,80.0
669,8.450114208588033,80.0
670,20.8096180107354,79.1903819892646
671,16.366881739721336,80.0
672,17.518680231062127,80.0
673,19.98906359132014,80.0
674,15.322372074050602,80.0
675,18.810992003961054,80.0
676,12.268777758737588,80.0
677,13.715227548232503,80.0
678,11.978304642183442,80.0
679,11.104930784831538,80.0
680,12.580944342294517,80.0
681,13.835532933814507,80.0
682,8.532321282031681,80.0
683,24.43307323044705,75.56692676955295
684,14.964786005376322,80.0
685,21.952498906203733,78.04750109379627
686,15.499527719512049,80.0
687,27.07395499329316,72.92604500670684
688,16.002845986154714,80.0
689,17.55707750464977,80.0
690,19.415548885735795,80.0
691,11.860417387009589,80.0
692,16.32528022420156,80.0
693,15.67772296079315,80.0
694,12.676913513508037,80.0
695,15.771579158167931,80.0
696,11.117590959701785,80.0
697,20.005230462835705,79.9947695371643
698,9.397886700441916,80.0
699,26.818589346483503,73.1814106535165
700,12.538244939302196,80.0
701,22.05466189873135,77.94533810126865
702,16.033620236224973,80.0
703,3.0413917114360327,80.0
704,14.22767240566012,80.0
705,11.110405936663096,80.0
706,18.190255507203787,80.0
707,23.14504801674634,76.85495198325366
708,16.885501969510933,80.0
709,17.565427100486467,80.0
710,15.902916033041816,80.0
711,21.01313650523832,78.98686349476168
712,18.389718924763365,80.0
713,14.313141058003016,80.0
714,18.69040187454825,80.0
715,12.830169289635943,80.0
716,15.691493448929052,80.0
717,8.232200719328034,80.0
718,18.143579304001527,80.0
719,26.888638311608176,73.11136168839182
720,31.215917186071792,68.78408281392821
721,27.43936142435537,72.56063857564463
722,26.160779748710176,73.83922025128982
723,17.101922462970617,80.0
724,25.07136533918217,74.92863466081783
725,24.75595205947316,75.24404794052684
726,28.45118400190136,71.54881599809863
727,29.016825244105814,70.98317475589418
728,24.756965525635923,75.24303447436408
729,19.99281461747461,80.0
730,16.108245163673097,80.0
731,28.307113920416736,71.69288607958326
732,24.863550301801496,75.1364496981985
733,20.41248589492868,79.58751410507132
734,23.92544822424961,76.0745517757504
735,23.82796099841839,76.17203900158161
736,24.664108549753223,75.33589145024678
737,31.71437106474706,68.28562893525294
738,22.634149646819807,77.36585035318019
739,14.21699651683606,80.0
740,23.935958692591974,76.06404130740802
741,23.793844668513245,76.20615533148676
742,20.52326838818488,79.47673161181513
743,25.22133986674557,74.77866013325443
744,31.000394782134308,68.99960521786569
745,26.089987053330688,73.91001294666931
746,34.32312528411539,65.67687471588461
747,28.79773234789021,71.20226765210978
748,22.699618729332503,77.30038127066749
749,21.986570760861056,78.01342923913894
750,33.257731345961204,66.7422686540388
751,29.26987988276112,70.73012011723888
752,27.193311031755425,72.80668896824457
753,24.808944862643397,75.19105513735661
754,24.69117900069936,75.30882099930065
755,19.804632168041092,80.0
756,8.376221400444518,80.0
757,28.40679755221474,71.59320244778526
758,27.674086681729552,72.32591331827045
759,28.75289583760883,71.24710416239117
760,22.323324564918885,77.67667543508111
761,23.852256723198263,76.14774327680173
762,22.65783075859817,77.34216924140183
763,34.93637999615404,65.06362000384595
764,25.21541504012193,74.78458495987807
765,30.143271897279448,69.85672810272055
766,18.56418215707875,80.0
767,19.54194402685896,80.0
768,29.562416947737077,70.43758305226292
769,26.370136763360428,73.62986323663958
770,24.070771239036265,75.92922876096374
771,31.41324320648298,68.58675679351703
772,27.456038327059986,72.54396167294001
773,18.889895642149227,80.0
774,19.80728089578014,80.0
775,28.56161079790081,71.43838920209919
776,15.819640062487304,80.0
777,14.425668524915046,80.0
778,19.645737906577807,80.0
779,24.64453687156368,75.35546312843633
780,20.608384614101304,79.39161538589869
781,30.709266224054858,69.29073377594514
782,26.083124877023096,73.9168751229769
783,27.870356104470005,72.12964389553
784,28.530394569075657,71.46960543092435
785,22.28858831118668,77.71141168881331
786,27.529827767279325,72.47017223272067
787,30.76472275911432,69.23527724088568
788,18.676567841219708,80.0
789,20.9751675957372,79.02483240426281
790,24.36172659240905,75.63827340759096
791,22.423908030958785,77.57609196904122
792,23.364913411951143,76.63508658804886
793,22.249336249398542,77.75066375060146
794,27.542829386791595,72.4571706132084
795,20.131889951921863,79.86811004807814
796,21.605691032571126,78.39430896742887
797,20.409365082917127,79.59063491708287
798,31.684602187823565,68.31539781217643
799,17.899021913591245,80.0
800,31.707159876868516,68.29284012313148
801,21.71979130095512,78.28020869904489
802,27.695720589750756,72.30427941024925
803,36.53958125308056,63.46041874691944
804,17.23286100766604,80.0
805,20.92605195014776,79.07394804985225
806,29.34967826224013,70.65032173775987
807,19.1388312328168,80.0
808,27.42500645761614,72.57499354238387
809,27.25369395021773,72.74630604978226
810,30.98593242311214,69.01406757688787
811,19.464215915987744,80.0
812,21.49082918505779,78.50917081494221
813,18.01251338040368,80.0
814,22.294373137325785,77.70562686267422
815,24.498451795037237,75.50154820496277
816,28.252299803688484,71.74770019631151
817,26.20316372012577,73.79683627987423
818,23.16464797009164,76.83535202990836
819,20.99466504800088,79.00533495199912
820,25.69149058399956,74.30850941600045
821,30.302961679911835,69.69703832008817
822,27.28758245063374,72.71241754936626
823,31.05862149235344,68.94137850764656
824,24.183867858845467,75.81613214115453
825,25.361394826921444,74.63860517307856
826,19.97073217625518,80.0
827,22.437161712778547,77.56283828722145
828,24.246796398592377,75.75320360140762
829,22.07546173291115,77.92453826708885
830,24.2004198858228,75.7995801141772
831,22.591170144532622,77.40882985546737
832,27.23727771066485,72.76272228933514
833,18.76867993032785,80.0
834,26.45448528795003,73.54551471204996
835,23.2424409905036,76.7575590094964
836,33.24891843120401,66.751081568796
837,16.16494817497225,80.0
838,34.74171322394906,65.25828677605094
839,20.532367575233398,79.4676324247666
840,27.084860370252287,72.91513962974771
841,20.641146559792112,79.3588534402079
842,24.178046174635472,75.82195382536453
843,26.11576527373849,73.88423472626151
844,23.937493176544173,76.06250682345583
845,19.09210332713537,80.0
846,29.22901436281464,70.77098563718536
847,26.35103145619156,73.64896854380845
848,25.46436200911756,74.53563799088244
849,21.116585699504423,78.88341430049557
850,22.605069764621923,77.39493023537807
851,23.50796864038078,76.49203135961922
852,20.98786402788595,79.01213597211405
853,25.04381742442684,74.95618257557317
854,19.224554547803383,80.0
855,20.988599864302284,79.01140013569771
856,23.382602890616862,76.61739710938313
857,27.634489618328967,72.36551038167103
858,31.426926395071355,68.57307360492865
859,32.94253647176814,67.05746352823186
860,26.454736821697427,73.54526317830258
861,19.946891182107255,80.0
862,24.429919423752096,75.5700805762479
863,21.460445296629626,78.53955470337038
864,28.31125092847869,71.6887490715213
865,20.653477293962297,79.3465227060377
866,22.120790641505295,77.8792093584947
867,29.29488513021654,70.70511486978346
868,25.223038622171448,74.77696137782856
869,28.376953676464943,71.62304632353505
870,25.757716042162343,74.24228395783766
871,29.47338571219066,70.52661428780934
872,24.163043303972792,75.83695669602722
873,10.852755944679627,80.0
874,17.639814634866042,80.0
875,31.466296384650757,68.53370361534925
876,25.28558920275588,74.71441079724413
877,25.149334616289128,74.85066538371088
878,23.673073004476127,76.32692699552388
879,28.25637522059344,71.74362477940656
880,26.672192574242608,73.32780742575738
881,31.82932667592995,68.17067332407005
882,19.190944618192816,80.0
883,26.322826312671804,73.67717368732819
884,26.261871047668038,73.73812895233196
885,32.33819168930379,67.66180831069622
886,24.58201785820684,75.41798214179316
887,35.31106262019128,64.68893737980872
888,28.80011471220517,71.19988528779483
889,18.121921421596248,80.0
890,29.096866340697037,70.90313365930297
891,19.60224794180285,80.0
892,21.974218821970013,78.02578117802999
893,20.32069888938816,79.67930111061185
894,27.75976573997892,72.24023426002108
895,32.15962086970376,67.84037913029624
896,19.472076454930207,80.0
897,33.04641262244161,66.95358737755839
898,30.32095155274425,69.67904844725575
899,28.279460688937917,71.72053931106208
900,25.686627879276145,74.31337212072386
901,23.982694294598478,76.01730570540153
902,24.93886207390037,75.06113792609963
903,37.66603658949656,62.33396341050344
904,32.58191430222281,67.41808569777719
905,38.9022595358541,61.0977404641459
906,32.925876458637354,67.07412354136264
907,27.441508863751704,72.55849113624829
908,40.93072737021149,59.06927262978851
909,34.14629849742859,65.85370150257141
910,33.398074702816025,66.60192529718398
911,40.310011011527855,59.68998898847215
912,35.520091069815095,64.4799089301849
913,31.21284612623605,68.78715387376394
914,37.21164155499496,62.78835844500504
915,35.21520435425194,64.78479564574806
916,32.9471896253873,67.0528103746127
917,28.116924529627184,71.88307547037282
918,39.0670355894325,60.9329644105675
919,32.45786442558284,67.54213557441716
920,28.75089830205318,71.24910169794683
921,32.64898330607345,67.35101669392655
922,23.882129160314012,76.11787083968599
923,35.833907222012485,64.16609277798752
924,30.081621061867104,69.91837893813289
925,27.28637245258936,72.71362754741064
926,43.09112980350913,56.90887019649087
927,35.009537061384535,64.99046293861547
928,27.2558808101965,72.7441191898035
929,31.938195021018803,68.0618049789812
930,31.631190671903127,68.36880932809687
931,32.87584326237181,67.1241567376282
932,44.90051527186469,55.09948472813531
933,37.67271806728096,62.327281932719046
934,43.53664904779612,56.46335095220388
935,36.15305424383107,63.84694575616893
936,46.6891387269415,53.3108612730585
